sample_id,stem_id,species,water mas,CPg,wc,NF,NSlf,SL,STm,Pbr,Sbr,P:S,SD.PL,SD.SL,SD.P:S,Pendent 1,Pendent 2,Pendent 3,Pendent 4,Pendent 5,Pendent 6,Pendent 7,Pendent 8,Pendent 9,Pendent 10,Spreading 1,Spreading 2,Spreading 3,Spreading 4,Spreading 5,Spreading 6,Spreading 7,Spreading 8,Spreading 9,Spreading 10,P:S1,P:S2,P:S3,P:S4,P:S5,P:S6,P:S7,P:S8,P:S9,P:S10
s7.17.08.cu.3,s7.17.08.cu.3.1,S.cuspidatum,0.7529,0.0273,27.5788,29,77,2.47,0.0308,1.2568,1.4063,0.921427919,0.118408446,0.224932901,0.189438437,1.236,1.257,1.333,1.465,1.395,1.055,1.225,1.085,1.27,1.247,1.215,1.183,1.451,1.685,1.12,1.643,1.441,1.675,1.565,1.085,1.017283951,1.062552832,0.918676775,0.869436202,1.245535714,0.642118077,0.850104094,0.647761194,0.811501597,1.149308756
s7.17.08.cu.3,s7.17.08.cu.3.2,S.cuspidatum,0.6974,0.0255,27.349,35,76,3.08,0.0277,0.9149,1.3138,0.704126202,0.124345044,0.1784482,0.109134818,0.787,0.745,1.023,0.714,1.005,0.995,1.097,0.853,0.945,0.985,1.396,1.002,1.441,1.204,1.585,1.515,1.155,1.275,1.135,1.43,0.563753582,0.743512974,0.709923664,0.593023256,0.634069401,0.656765677,0.94978355,0.669019608,0.832599119,0.688811189
s7.17.08.cu.3,s7.17.08.cu.3.3,S.cuspidatum,0.5491,0.0216,25.4213,27,72,2.17,0.0246,0.9755,1.3018,0.75663828,0.101531522,0.182918998,0.070836799,0.885,0.875,1.045,0.927,1.065,1.152,1.003,1.013,0.787,1.003,1.246,1.044,1.385,1.504,1.255,1.525,1.257,1.472,0.945,1.385,0.710272873,0.838122605,0.754512635,0.616356383,0.848605578,0.755409836,0.797931583,0.688179348,0.832804233,0.724187726
s7.17.08.cu.3,s7.17.08.cu.3.4,S.cuspidatum,0.2065,0.0081,25.4938,50,135,4,0.0294,0.8835,1.0775,0.82719411,0.154115703,0.15039232,0.130504816,0.705,0.685,1.097,0.766,0.915,0.832,1.11,1.045,0.945,0.735,0.992,0.714,1.025,1.155,1.142,0.971,1.226,1.235,1.12,1.195,0.710685484,0.959383754,1.070243902,0.663203463,0.801225919,0.85684861,0.905383361,0.846153846,0.84375,0.615062762
s7.17.08.cu.3,s7.17.08.cu.3.5,S.cuspidatum,0.7501,0.0243,30.8683,35,93,2.6,0.032,1.0136,1.3825,0.761928524,0.156857387,0.278540572,0.193412721,1.173,0.832,0.926,0.96,1.183,1.107,0.95,1.28,0.765,0.96,1.825,1.385,1.301,1.42,1.396,0.895,1.588,1.395,0.935,1.685,0.642739726,0.600722022,0.711760184,0.676056338,0.847421203,1.236871508,0.598236776,0.917562724,0.818181818,0.569732938
s7.17.08.cu.4,s7.17.08.cu.4.1,S.cuspidatum,0.317,0.0161,19.6894,15,47,1.93,0.0152,1.0736,1.2024,0.901576256,0.203861325,0.253425413,0.111207458,0.855,1.065,1.135,1.11,1.023,1.225,1.121,1.312,1.295,0.595,0.795,1.066,1.215,1.503,1.11,1.535,1.225,1.504,1.26,0.811,1.075471698,0.999061914,0.934156379,0.738522954,0.921621622,0.798045603,0.915102041,0.872340426,1.027777778,0.733662145
s7.17.08.cu.4,s7.17.08.cu.4.2,S.cuspidatum,0.3905,0.02,19.525,35,115,4.05,0.0289,0.9985,1.1308,0.908600332,0.065721001,0.198285047,0.159547441,1.035,0.926,0.937,1.055,1.045,1.075,1.013,0.874,0.96,1.065,0.955,1.236,0.811,1.312,1.385,0.915,1.291,0.935,1.135,1.333,1.083769634,0.749190939,1.155363748,0.804115854,0.754512635,1.174863388,0.784663052,0.934759358,0.845814978,0.798949737
s7.17.08.cu.4,s7.17.08.cu.4.3,S.cuspidatum,0.4173,0.0172,24.2616,27,72,2.68,0.0226,1.0152,1.1915,0.860208672,0.194905516,0.202932132,0.137331821,1.257,1.025,1.015,0.795,1.11,0.745,0.725,1.295,1.002,1.183,1.105,1.055,1.285,0.884,1.441,1.265,0.835,1.375,1.255,1.415,1.137556561,0.971563981,0.789883268,0.899321267,0.770298404,0.588932806,0.868263473,0.941818182,0.798406375,0.836042403
s7.17.08.cu.4,s7.17.08.cu.4.4,S.cuspidatum,0.36,0.0179,20.1117,36,116,4.36,0.0321,1.149,1.3176,0.878143412,0.187676317,0.140857517,0.148624421,1.301,1.125,1.076,1.086,1.427,0.874,0.825,1.365,1.27,1.141,1.514,1.066,1.504,1.194,1.333,1.135,1.365,1.305,1.343,1.417,0.859313078,1.055347092,0.715425532,0.909547739,1.070517629,0.770044053,0.604395604,1.045977011,0.94564408,0.805222301
s7.17.08.cu.4,s7.17.08.cu.4.5,S.cuspidatum,0.2779,0.0115,24.1652,13,61,2.17,0.0112,0.8649,0.9427,0.931604085,0.126935771,0.142443708,0.161483579,0.704,0.8,0.971,0.835,0.845,1.095,0.985,0.645,0.916,0.853,0.704,0.895,1.135,1.097,0.916,1.003,1.044,0.895,0.703,1.035,1,0.893854749,0.855506608,0.761166819,0.922489083,1.091724826,0.94348659,0.720670391,1.302987198,0.824154589
s7.17.08.cu.5,s7.17.08.cu.5.1,S.cuspidatum,0.2145,0.0128,16.7578,18,53,1.72,0.0112,0.9003,0.9762,0.94142946,0.134118642,0.199866856,0.146159487,0.775,1.075,0.675,0.685,1.015,0.992,0.947,0.884,0.995,0.96,0.855,1.183,0.685,0.735,1.145,0.745,0.937,1.107,1.26,1.11,0.906432749,0.908706678,0.98540146,0.931972789,0.886462882,1.331543624,1.010672359,0.798554652,0.78968254,0.864864865
s7.17.08.cu.5,s7.17.08.cu.5.2,S.cuspidatum,0.3681,0.0184,20.0054,27,71,2.69,0.0221,1.0608,1.2333,0.872307372,0.152791885,0.20406276,0.133253698,1.135,0.8,1.406,1.015,0.975,1.135,1.097,1.105,1.025,0.915,1.395,1.097,1.546,1.076,1.155,1.407,0.905,1.514,1.11,1.128,0.813620072,0.729261623,0.909443726,0.94330855,0.844155844,0.806680881,1.212154696,0.72985469,0.923423423,0.811170213
s7.17.08.cu.5,s7.17.08.cu.5.3,S.cuspidatum,0.328,0.0176,18.6364,17,54,2.14,0.0141,1.1113,1.3028,0.882485998,0.120470785,0.269551034,0.171752077,1.066,1.194,1.044,1.035,0.927,1.323,0.982,1.107,1.155,1.28,0.884,1.035,1.055,1.265,1.131,1.545,1.333,1.74,1.375,1.665,1.205882353,1.153623188,0.98957346,0.818181818,0.819628647,0.85631068,0.736684171,0.636206897,0.84,0.768768769
s7.17.08.cu.5,s7.17.08.cu.5.4,S.cuspidatum,0.3063,0.015,20.42,29,81,3.69,0.0216,0.9669,1.1552,0.871300633,0.15253357,0.266567365,0.201785785,1.115,0.925,0.971,1.097,0.79,0.895,1.085,0.661,1.185,0.945,1.291,1.495,0.714,1.044,1.195,1.183,1.245,0.735,1.575,1.075,0.863671572,0.618729097,1.359943978,1.050766284,0.661087866,0.756551141,0.871485944,0.899319728,0.752380952,0.879069767
s7.17.08.cu.5,s7.17.08.cu.5.5,S.cuspidatum,0.3918,0.0185,21.1784,21,62,2.24,0.0159,1.0541,1.1352,0.949966361,0.138949955,0.204295766,0.165277865,1.255,1.205,0.832,0.96,1.023,0.955,0.875,1.131,1.195,1.11,1.315,1.42,0.811,1.095,1.267,0.884,1.236,1.035,0.925,1.364,0.954372624,0.848591549,1.025893958,0.876712329,0.8074191,1.080316742,0.707928803,1.092753623,1.291891892,0.813782991
s8.11.08.cu.1,s8.11.08.cu.1.1,S.cuspidatum,0.3847,0.0174,22.1092,65,138,6.42,0.0434,0.9028,1.0339,0.916616586,0.13326575,0.229774433,0.229210952,0.755,1.035,1.013,0.845,0.745,1.085,0.825,0.734,0.915,1.076,1.441,0.895,1.215,1.27,0.724,0.895,0.842,1.097,0.765,1.195,0.523941707,1.156424581,0.833744856,0.665354331,1.029005525,1.212290503,0.979809976,0.669097539,1.196078431,0.90041841
s8.11.08.cu.1,s8.11.08.cu.1.2,S.cuspidatum,0.523,0.024,21.7917,55,135,4.85,0.0328,0.9136,0.984,0.949103224,0.111442541,0.172472027,0.161115594,0.965,1.015,0.915,1.065,0.853,0.96,0.777,1.055,0.765,0.766,0.832,1.131,1.236,0.884,1.255,0.865,0.805,1.135,0.842,0.855,1.159855769,0.897435897,0.740291262,1.204751131,0.679681275,1.10982659,0.965217391,0.929515419,0.908551069,0.895906433
s8.11.08.cu.1,s8.11.08.cu.1.3,S.cuspidatum,0.3603,0.0175,20.5886,38,94,3.83,0.0236,0.9137,1.3215,0.704373877,0.105014332,0.191465532,0.11677089,1.055,0.821,0.895,0.825,1.065,1.075,0.821,0.895,0.79,0.895,1.141,1.355,1.565,1.545,1.43,1.493,1.265,1.173,0.925,1.323,0.92462752,0.605904059,0.571884984,0.533980583,0.744755245,0.720026792,0.649011858,0.763000853,0.854054054,0.676492819
s8.11.08.cu.1,s8.11.08.cu.1.4,S.cuspidatum,0.289,0.0133,21.7293,30,69,1.8,0.0179,0.8324,1.047,0.806632278,0.139041145,0.148118196,0.165689207,0.835,0.875,0.8,1.183,0.832,0.724,0.832,0.703,0.645,0.895,1.325,1.225,1.023,0.937,1.076,0.905,0.935,1.025,0.835,1.184,0.630188679,0.714285714,0.782013685,1.262540021,0.773234201,0.8,0.889839572,0.685853659,0.77245509,0.755912162
s8.11.08.cu.1,s8.11.08.cu.1.5,S.cuspidatum,0.155,0.0065,23.8462,44,114,3.8,0.0127,0.7237,0.8757,0.838081327,0.071575205,0.124740571,0.116137725,0.785,0.755,0.755,0.725,0.8,0.651,0.795,0.554,0.703,0.714,1.065,1.115,0.755,0.79,0.835,0.915,0.926,0.766,0.865,0.725,0.737089202,0.677130045,1,0.917721519,0.958083832,0.71147541,0.858531317,0.723237598,0.812716763,0.984827586
s8.11.08.cu.2,s8.11.08.cu.2.1,S.cuspidatum,0.1841,0.0056,32.875,113,275,6.7,0.039,0.719,0.8587,0.847652335,0.099341834,0.154321126,0.092282252,0.775,0.79,0.655,0.585,0.8,0.617,0.554,0.795,0.842,0.777,0.95,0.915,0.805,0.596,0.915,0.815,0.675,1.065,1.105,0.746,0.815789474,0.863387978,0.813664596,0.981543624,0.87431694,0.757055215,0.820740741,0.746478873,0.76199095,1.04155496
s8.11.08.cu.2,s8.11.08.cu.2.2,S.cuspidatum,0.3525,0.0102,34.5588,33,102,2.89,0.0114,0.641,0.775,0.830690174,0.060126533,0.078932883,0.070067506,0.564,0.565,0.596,0.635,0.695,0.714,0.617,0.693,0.596,0.735,0.715,0.703,0.777,0.703,0.915,0.865,0.853,0.777,0.655,0.787,0.788811189,0.803698435,0.767052767,0.903271693,0.759562842,0.825433526,0.723329426,0.891891892,0.909923664,0.933926302
s8.11.08.cu.2,s8.11.08.cu.2.3,S.cuspidatum,0.2679,0.008,33.4875,46,117,2.42,0.0137,0.6165,0.7333,0.861345662,0.085579495,0.120466634,0.177874997,0.533,0.615,0.606,0.596,0.543,0.842,0.685,0.554,0.596,0.595,0.575,0.805,1.023,0.725,0.661,0.672,0.655,0.766,0.811,0.64,0.926956522,0.763975155,0.592375367,0.822068966,0.821482602,1.25297619,1.045801527,0.723237598,0.734895191,0.9296875
s8.11.08.cu.2,s8.11.08.cu.2.4,S.cuspidatum,0.3163,0.0072,43.9306,64,174,4.08,0.0245,0.6494,0.8636,0.760295962,0.135668862,0.081013826,0.184318381,0.714,0.682,0.675,0.615,0.435,0.425,0.863,0.815,0.695,0.575,0.715,0.945,0.945,0.95,0.79,0.874,0.884,0.811,0.777,0.945,0.998601399,0.721693122,0.714285714,0.647368421,0.550632911,0.486270023,0.976244344,1.004932182,0.894465894,0.608465608
s8.11.08.cu.2,s8.11.08.cu.2.5,S.cuspidatum,0.2133,0.0068,31.3676,65,176,2.78,0.0139,0.6056,0.6411,0.954341081,0.12825537,0.130865924,0.155149506,0.735,0.785,0.491,0.64,0.627,0.555,0.777,0.596,0.383,0.467,0.805,0.79,0.585,0.501,0.665,0.47,0.825,0.675,0.455,0.64,0.913043478,0.993670886,0.839316239,1.27744511,0.942857143,1.180851064,0.941818182,0.882962963,0.841758242,0.7296875
s8.11.08.cu.3,s8.11.08.cu.3.1,S.cuspidatum,0.3214,0.0101,31.8218,52,164,5.99,0.0153,0.6828,0.8843,0.789295665,0.038716405,0.139033845,0.124627105,0.685,0.695,0.695,0.693,0.735,0.685,0.606,0.672,0.627,0.735,0.884,0.79,1.205,0.895,0.675,0.992,0.755,0.855,0.832,0.96,0.774886878,0.879746835,0.576763485,0.774301676,1.088888889,0.690524194,0.802649007,0.785964912,0.753605769,0.765625
s8.11.08.cu.3,s8.11.08.cu.3.2,S.cuspidatum,0.443,0.0119,37.2269,32,94,2.84,0.0121,0.7884,1.022,0.777546711,0.14188883,0.164543003,0.113946647,0.822,0.725,0.95,0.585,0.724,0.596,1.055,0.735,0.787,0.905,1.246,0.975,0.926,0.703,1.185,0.865,1.257,1.015,1.003,1.045,0.659711075,0.743589744,1.025917927,0.832147937,0.610970464,0.689017341,0.83929992,0.724137931,0.784646062,0.866028708
s8.11.08.cu.3,s8.11.08.cu.3.3,S.cuspidatum,0.3282,0.0085,38.6118,27,81,1.67,0.0079,0.6419,0.8655,0.75928151,0.052862936,0.137601054,0.125037661,0.745,0.665,0.651,0.595,0.585,0.545,0.645,0.651,0.655,0.682,0.95,0.685,0.785,0.787,0.695,0.992,0.724,1.065,1.025,0.947,0.784210526,0.97080292,0.829299363,0.756035578,0.841726619,0.549395161,0.890883978,0.611267606,0.63902439,0.720168955
s8.11.08.cu.3,s8.11.08.cu.3.4,S.cuspidatum,0.3709,0.0095,39.0421,40,101,1.93,0.0107,0.7453,0.8002,0.936736031,0.105197956,0.082943113,0.124988527,0.725,0.935,0.695,0.685,0.884,0.63,0.884,0.665,0.675,0.675,0.765,0.895,0.755,0.777,0.884,0.905,0.805,0.795,0.606,0.815,0.947712418,1.044692737,0.920529801,0.881595882,1,0.696132597,1.098136646,0.836477987,1.113861386,0.828220859
s8.11.08.cu.3,s8.11.08.cu.3.5,S.cuspidatum,0.2734,0.0078,35.0513,51,142,2.77,0.0178,0.7463,0.8312,0.909575943,0.088736745,0.110736444,0.132711507,0.693,0.725,0.777,0.693,0.895,0.916,0.672,0.685,0.641,0.766,0.785,1.013,0.971,0.895,0.842,0.906,0.765,0.655,0.795,0.685,0.882802548,0.715695953,0.800205973,0.774301676,1.062945368,1.011037528,0.878431373,1.045801527,0.806289308,1.118248175
s8.11.08.cu.4,s8.11.08.cu.4.1,S.cuspidatum,0.2797,0.0098,28.5408,21,67,1.59,0.0083,0.6602,0.8637,0.769120423,0.100545313,0.128906206,0.076121612,0.785,0.585,0.863,0.705,0.672,0.685,0.512,0.564,0.596,0.635,0.874,0.79,1.044,0.945,0.935,0.95,0.565,0.755,0.832,0.947,0.898169336,0.740506329,0.826628352,0.746031746,0.718716578,0.721052632,0.90619469,0.747019868,0.716346154,0.670538543
s8.11.08.cu.4,s8.11.08.cu.4.2,S.cuspidatum,0.1204,0.0035,34.4,68,167,3.82,0.0111,0.6324,0.6749,0.958845724,0.038074138,0.096245987,0.162448144,0.635,0.615,0.565,0.672,0.606,0.693,0.606,0.617,0.63,0.685,0.766,0.49,0.777,0.765,0.703,0.724,0.564,0.661,0.735,0.564,0.828981723,1.255102041,0.727155727,0.878431373,0.862019915,0.95718232,1.074468085,0.933434191,0.857142857,1.214539007
s8.11.08.cu.4,s8.11.08.cu.4.3,S.cuspidatum,0.183,0.0061,30,26,82,1.41,0.0076,0.6209,0.7589,0.836410559,0.073278169,0.143179223,0.114597887,0.596,0.735,0.672,0.607,0.446,0.635,0.596,0.665,0.585,0.672,0.805,0.842,0.746,0.884,0.475,0.947,0.565,0.825,0.645,0.855,0.740372671,0.872921615,0.90080429,0.686651584,0.938947368,0.670538543,1.054867257,0.806060606,0.906976744,0.785964912
s8.11.08.cu.4,s8.11.08.cu.4.4,S.cuspidatum,0.1677,0.0071,23.6197,71,210,3.54,0.02,0.6715,0.7903,0.881096174,0.106986214,0.139044633,0.216801896,0.795,0.615,0.845,0.627,0.543,0.522,0.703,0.564,0.746,0.755,0.724,0.672,0.725,0.937,1.013,0.895,0.795,0.565,0.651,0.926,1.098066298,0.915178571,1.165517241,0.669156884,0.536031589,0.583240223,0.88427673,0.998230088,1.145929339,0.815334773
s8.11.08.cu.4,s8.11.08.cu.4.5,S.cuspidatum,0.24,0.0077,31.1688,26,73,1.51,0.0109,0.7443,0.9429,0.799086957,0.086320392,0.134025706,0.101982475,0.916,0.64,0.821,0.661,0.672,0.805,0.777,0.745,0.766,0.64,1.085,0.925,1.173,0.672,0.801,0.863,0.945,0.985,0.985,0.995,0.844239631,0.691891892,0.699914749,0.983630952,0.838951311,0.932792584,0.822222222,0.756345178,0.777664975,0.64321608
s8.11.08.cu.5,s8.11.08.cu.5.1,S.cuspidatum,0.2449,0.0103,23.7767,44,157,4.13,0.0145,0.6961,0.838,0.829114376,0.07766138,0.05680669,0.050247812,0.853,0.672,0.617,0.665,0.735,0.685,0.617,0.735,0.787,0.595,0.96,0.842,0.765,0.795,0.855,0.843,0.756,0.835,0.894,0.835,0.888541667,0.798099762,0.806535948,0.836477987,0.859649123,0.81257414,0.816137566,0.880239521,0.880313199,0.71257485
s8.11.08.cu.5,s8.11.08.cu.5.2,S.cuspidatum,0.4075,0.0095,42.8947,50,174,5.08,0.0163,0.6623,0.8942,0.745394021,0.067400371,0.112147938,0.069835623,0.672,0.606,0.555,0.651,0.703,0.645,0.755,0.606,0.79,0.64,0.787,0.916,0.842,0.905,0.965,0.787,0.905,0.835,1.185,0.815,0.853875476,0.661572052,0.659144893,0.719337017,0.728497409,0.81956798,0.834254144,0.725748503,0.666666667,0.785276074
s8.11.08.cu.5,s8.11.08.cu.5.3,S.cuspidatum,0.6146,0.0182,33.7692,51,133,4.66,0.0276,0.8604,1.0197,0.845986478,0.141466745,0.121087613,0.118206543,0.874,0.884,0.885,0.625,0.746,1.055,0.874,0.745,1.131,0.785,1.1,1.105,1.257,0.875,0.842,1.131,0.965,0.935,1.002,0.985,0.794545455,0.8,0.704057279,0.714285714,0.885985748,0.932802829,0.905699482,0.796791444,1.128742515,0.796954315
s8.11.08.cu.5,s8.11.08.cu.5.4,S.cuspidatum,0.4168,0.0104,40.0769,45,149,4.14,0.0171,0.6561,0.8541,0.769471748,0.097979028,0.074570034,0.101554138,0.522,0.811,0.703,0.745,0.627,0.596,0.766,0.645,0.655,0.491,0.832,0.95,0.945,0.916,0.695,0.821,0.875,0.885,0.777,0.845,0.627403846,0.853684211,0.743915344,0.813318777,0.902158273,0.725943971,0.875428571,0.728813559,0.842985843,0.581065089
s8.11.08.cu.5,s8.11.08.cu.5.5,S.cuspidatum,0.5822,0.0146,39.8767,45,149,3.8,0.0188,0.7468,0.8882,0.849433691,0.107616727,0.098782387,0.14832399,0.8,0.821,0.842,0.821,0.795,0.535,0.755,0.543,0.745,0.811,0.905,0.875,0.906,0.795,1.131,0.925,0.825,0.8,0.945,0.775,0.883977901,0.938285714,0.929359823,1.032704403,0.702917772,0.578378378,0.915151515,0.67875,0.788359788,1.046451613
s8.11.08.li.1,s8.11.08.li.1.1,S.lindbergii,0.4445,0.0198,22.4495,46,186,5.3,0.0409,0.9387,1.0487,0.911088082,0.118374026,0.189567429,0.126497248,0.947,1.035,0.765,0.926,1.105,1.035,0.821,0.835,1.097,0.821,1.065,1.205,0.981,0.777,1.12,1.28,0.926,1.003,1.365,0.765,0.889201878,0.858921162,0.779816514,1.191763192,0.986607143,0.80859375,0.886609071,0.832502493,0.803663004,1.073202614
s8.11.08.li.1,s8.11.08.li.1.2,S.lindbergii,0.659,0.0296,22.2635,37,146,4.15,0.0429,1.2659,1.3094,0.996046714,0.100018448,0.24851849,0.173147572,1.204,1.231,1.285,1.245,1.345,1.025,1.257,1.325,1.325,1.417,1.023,1.12,1.462,0.96,1.695,1.165,1.625,1.155,1.556,1.333,1.176930596,1.099107143,0.878932969,1.296875,0.793510324,0.879828326,0.773538462,1.147186147,0.851542416,1.063015754
s8.11.08.li.1,s8.11.08.li.1.3,S.lindbergii,0.6346,0.0266,23.8571,41,158,4.86,0.0471,1.1925,1.2976,0.948068731,0.113800923,0.275533011,0.159852022,1.12,1.257,1.194,1.013,1.163,1.302,1.312,0.992,1.247,1.325,1.285,1.775,1.034,1.162,1.131,1.097,1.226,0.96,1.611,1.695,0.871595331,0.708169014,1.154738878,0.871772806,1.028293546,1.186873291,1.070146819,1.033333333,0.774053383,0.781710914
s8.11.08.li.1,s8.11.08.li.1.4,S.lindbergii,0.5045,0.0179,28.1844,46,163,5.32,0.0319,0.8118,0.996,0.827267792,0.137929547,0.207527829,0.081229842,0.821,0.564,0.811,0.798,0.685,1.055,0.971,0.675,0.906,0.832,1.115,0.595,1.034,0.947,0.704,1.236,1.205,0.855,1.075,1.194,0.73632287,0.94789916,0.784332689,0.842661035,0.973011364,0.853559871,0.805809129,0.789473684,0.842790698,0.69681742
s8.11.08.li.1,s8.11.08.li.1.5,S.lindbergii,0.8743,0.0385,22.7091,60,232,6.13,0.0866,1.3097,1.3163,1.018425242,0.105808365,0.241401761,0.143840529,1.396,1.28,1.268,1.395,1.485,1.257,1.335,1.291,1.065,1.325,1.302,1.145,1.205,1.322,1.406,0.995,1.803,1.236,1.075,1.674,1.072196621,1.11790393,1.052282158,1.055219365,1.056187767,1.263316583,0.740432612,1.044498382,0.990697674,0.791517324
s8.11.08.li.2,s8.11.08.li.2.1,S.lindbergii,0.5738,0.0286,20.0629,48,179,5.2,0.0535,1.0596,1.2069,0.892088253,0.134506654,0.188400876,0.130917905,1.215,0.965,0.96,0.926,0.895,1.141,1.173,1.125,1.28,0.916,1.505,1.345,1.483,0.935,0.925,1.255,1.165,1.131,1.205,1.12,0.80730897,0.717472119,0.64733648,0.990374332,0.967567568,0.909163347,1.006866953,0.99469496,1.062240664,0.817857143
s8.11.08.li.2,s8.11.08.li.2.2,S.lindbergii,0.3942,0.0176,22.3977,116,425,10.87,0.1313,1.0827,1.2818,0.86171855,0.188107974,0.255414878,0.146947151,1.045,1.291,0.853,0.735,1.115,0.95,1.095,1.344,1.302,1.097,1.406,1.406,1.465,0.865,1.333,1.125,0.985,1.535,1.685,1.013,0.743243243,0.918207681,0.58225256,0.849710983,0.836459115,0.844444444,1.111675127,0.875570033,0.772700297,1.082922014
s8.11.08.li.2,s8.11.08.li.2.3,S.lindbergii,0.4649,0.0208,22.351,40,159,5.22,0.0341,0.8643,1.0639,0.816604202,0.089344334,0.130342203,0.068021562,0.965,0.947,0.905,0.675,0.821,0.971,0.832,0.915,0.835,0.777,1.285,1.235,0.981,0.884,1.12,1.097,0.981,1.165,0.906,0.985,0.750972763,0.766801619,0.922528033,0.763574661,0.733035714,0.885141294,0.848114169,0.785407725,0.921633554,0.788832487
s8.11.08.li.2,s8.11.08.li.2.4,S.lindbergii,0.4727,0.0202,23.401,42,167,5.37,0.0353,0.9091,1.1814,0.782658072,0.096180507,0.206932453,0.092044352,1.075,1.002,0.884,1.045,0.895,0.775,0.79,0.845,0.895,0.885,1.505,1.375,1.023,1.375,1.194,1.023,0.926,0.842,1.27,1.281,0.714285714,0.728727273,0.864125122,0.76,0.74958124,0.757575758,0.853131749,1.003562945,0.704724409,0.690866511
s8.11.08.li.2,s8.11.08.li.2.5,S.lindbergii,0.4397,0.019,23.1421,33,130,4.45,0.028,0.9244,1.1888,0.795905448,0.078976199,0.182854478,0.133423213,0.937,1.002,0.95,0.735,0.935,0.825,0.947,0.95,1.013,0.95,1.023,1.417,1.461,1.42,1.013,1.075,1.015,1.097,1.333,1.034,0.915933529,0.707127735,0.650239562,0.517605634,0.923000987,0.76744186,0.933004926,0.865998177,0.759939985,0.918762089
s8.11.08.li.3,s8.11.08.li.3.1,S.lindbergii,0.4703,0.0316,14.8829,33,115,3.44,0.0374,1.1071,1.1834,0.937673906,0.144728332,0.127076512,0.097688696,1.034,1.065,0.787,1.035,1.235,1.105,1.205,1.364,1.155,1.086,0.935,1.235,1.015,1.11,1.215,1.173,1.395,1.281,1.205,1.27,1.105882353,0.862348178,0.775369458,0.932432432,1.016460905,0.942028986,0.863799283,1.06479313,0.958506224,0.85511811
s8.11.08.li.3,s8.11.08.li.3.2,S.lindbergii,0.3331,0.0191,17.4398,39,137,5.22,0.0357,0.9169,1.0046,0.920467763,0.08421336,0.130100115,0.086029956,0.915,0.895,0.715,0.845,0.955,1.002,0.884,1.002,0.981,0.975,0.895,1.141,0.845,0.822,1.076,1.066,0.842,1.066,1.131,1.162,1.022346369,0.784399649,0.846153846,1.027980535,0.887546468,0.939962477,1.049881235,0.939962477,0.867374005,0.839070568
s8.11.08.li.3,s8.11.08.li.3.3,S.lindbergii,0.2758,0.016,17.2375,31,127,5.08,0.0234,0.8961,1.0364,0.87612213,0.104241498,0.119698956,0.141197076,0.735,0.975,0.906,0.981,0.971,0.79,0.947,0.971,0.704,0.981,1.195,1.055,0.947,1.183,1.175,1.135,0.947,0.947,0.874,0.906,0.615062762,0.924170616,0.956705385,0.829247675,0.826382979,0.696035242,1,1.025343189,0.805491991,1.082781457
s8.11.08.li.3,s8.11.08.li.3.4,S.lindbergii,0.2238,0.0128,17.4844,46,175,6.1,0.0319,0.7524,0.9544,0.804013157,0.098631841,0.180247164,0.123717297,0.795,0.825,0.855,0.704,0.685,0.855,0.522,0.787,0.811,0.685,1.257,0.945,0.79,1.044,0.765,1.175,0.693,1.035,1.055,0.785,0.632458234,0.873015873,1.082278481,0.674329502,0.895424837,0.727659574,0.753246753,0.760386473,0.768720379,0.872611465
s8.11.08.li.3,s8.11.08.li.3.5,S.lindbergii,0.3403,0.0183,18.5956,87,292,7.55,0.0776,0.963,0.9854,0.987862044,0.190560227,0.169920687,0.184741401,1.065,0.724,0.703,1.034,1.145,0.884,1.085,1.325,0.875,0.79,1.315,0.884,0.79,1.265,1.034,0.787,0.965,0.955,0.884,0.975,0.809885932,0.819004525,0.889873418,0.817391304,1.107350097,1.123252859,1.124352332,1.387434555,0.989819005,0.81025641
s8.11.08.li.4,s8.11.08.li.4.1,S.lindbergii,0.8489,0.0521,16.2937,34,130,5.43,0.0516,1.3036,1.5596,0.851152889,0.161811742,0.263449502,0.117838823,1.075,1.485,1.475,1.396,1.415,1.312,1.185,1.407,1.301,0.985,1.716,1.735,1.632,1.803,1.622,1.781,1.095,1.737,1.42,1.055,0.626456876,0.855907781,0.90379902,0.774265114,0.872379778,0.736664795,1.082191781,0.810017271,0.916197183,0.933649289
s8.11.08.li.4,s8.11.08.li.4.2,S.lindbergii,0.6101,0.0332,18.3765,33,122,4.86,0.0439,1.1459,1.4627,0.78842269,0.140287883,0.13318337,0.112888752,1.285,1.215,0.945,1.355,1.236,1.195,0.874,1.095,1.152,1.107,1.475,1.27,1.365,1.555,1.664,1.236,1.407,1.505,1.575,1.575,0.871186441,0.956692913,0.692307692,0.871382637,0.742788462,0.966828479,0.621179815,0.727574751,0.731428571,0.702857143
s8.11.08.li.4,s8.11.08.li.4.3,S.lindbergii,0.3491,0.0178,19.6124,31,120,5.88,0.0232,0.8057,1.0026,0.812303316,0.099364028,0.160122578,0.092030133,0.8,0.756,0.863,0.842,0.937,0.585,0.874,0.863,0.855,0.682,0.842,0.785,1.152,1.131,1.085,0.835,1.291,1.035,1.025,0.845,0.950118765,0.963057325,0.749131944,0.744473917,0.86359447,0.700598802,0.676994578,0.833816425,0.834146341,0.807100592
